,7,30,150,15,0.05,0.3,0.2,True,take_best_very_unique,1.365853553419462,4.097560660258386,3
,7,30,150,15,0.05,0.1,0.2,True,take_best_very_unique,1.3670308132545097,4.101092439763529,3
,7,30,150,15,0.1,0.3,0.2,True,take_best_very_unique,1.3700989535788606,4.1102968607365815,3
,7,30,150,15,0.1,0.1,0.2,True,take_best_very_unique,1.3652477985660345,4.095743395698103,3
,10,30,150,15,0.05,0.3,0.2,True,take_best_very_unique,1.359779511067255,4.079338533201765,3
,10,30,150,15,0.05,0.1,0.2,True,take_best_very_unique,1.372307751228601,4.116923253685803,3
,10,30,150,15,0.1,0.3,0.2,True,take_best_very_unique,1.3600719711562455,4.080215913468736,3
,10,30,150,15,0.1,0.1,0.2,True,take_best_very_unique,1.3670787804782527,4.101236341434758,3
,15,30,150,15,0.05,0.3,0.2,True,take_best_very_unique,1.3771606571721378,4.131481971516413,3
,15,30,150,15,0.05,0.1,0.2,True,take_best_very_unique,1.3859379792666926,4.157813937800078,3
,15,30,150,15,0.1,0.3,0.2,True,take_best_very_unique,1.3685873264021209,4.105761979206362,3
,15,30,150,15,0.1,0.1,0.2,True,take_best_very_unique,1.3611131371360399,4.08333941140812,3
