,7,20,200,10,0.5,0.5,0.2,True,take_best_very_unique,1.3814533087808254,4.144359926342476,3
,7,20,200,10,0.5,0.1,0.2,True,take_best_very_unique,1.39223868154726,4.17671604464178,3
,7,20,200,10,0.1,0.5,0.2,True,take_best_very_unique,1.3814533087808254,4.144359926342476,3
,7,20,200,10,0.1,0.1,0.2,True,take_best_very_unique,1.3814533012497223,4.144359903749167,3
,10,20,200,10,0.5,0.5,0.2,True,take_best_very_unique,1.3786459831187192,4.135937949356157,3
,10,20,200,10,0.5,0.1,0.2,True,take_best_very_unique,1.3814533087808252,4.144359926342475,3
,10,20,200,10,0.1,0.5,0.2,True,take_best_very_unique,1.3814533087808254,4.144359926342476,3
,10,20,200,10,0.1,0.1,0.2,True,take_best_very_unique,1.3856407578404193,4.156922273521258,3
,15,20,200,10,0.5,0.5,0.2,True,take_best_very_unique,1.3799065455928161,4.139719636778448,3
,15,20,200,10,0.5,0.1,0.2,True,take_best_very_unique,1.3814533087808254,4.144359926342476,3
,15,20,200,10,0.1,0.5,0.2,True,take_best_very_unique,1.3814533087808254,4.144359926342476,3
,15,20,200,10,0.1,0.1,0.2,True,take_best_very_unique,1.3713492934158975,4.114047880247693,3
